Season,RoundNumber,Race,Driver,grid_pos,Position,grid_rank,lap1_rank,change,field
2024,3,Australian Grand Prix,SAI,2.0,2.0,2.0,2.0,0.0,18
2024,3,Australian Grand Prix,RUS,7.0,6.0,7.0,6.0,1.0,18
2024,3,Australian Grand Prix,BOT,13.0,12.0,13.0,12.0,1.0,18
2024,3,Australian Grand Prix,PIA,5.0,5.0,5.0,5.0,0.0,18
2024,5,Chinese Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,19
2024,5,Chinese Grand Prix,GAS,15.0,14.0,15.0,14.0,1.0,19
2024,5,Chinese Grand Prix,PER,2.0,3.0,2.0,3.0,-1.0,19
2024,5,Chinese Grand Prix,ALO,3.0,2.0,3.0,2.0,1.0,19
2024,5,Chinese Grand Prix,LEC,6.0,7.0,6.0,7.0,-1.0,19
2024,5,Chinese Grand Prix,STR,11.0,10.0,11.0,10.0,1.0,19
2024,5,Chinese Grand Prix,MAG,17.0,18.0,17.0,18.0,-1.0,19
2024,5,Chinese Grand Prix,TSU,19.0,16.0,19.0,16.0,3.0,19
2024,5,Chinese Grand Prix,ALB,14.0,13.0,14.0,13.0,1.0,19
2024,5,Chinese Grand Prix,ZHO,16.0,17.0,16.0,17.0,-1.0,19
2024,5,Chinese Grand Prix,HUL,9.0,8.0,9.0,8.0,1.0,19
2024,5,Chinese Grand Prix,RIC,12.0,15.0,12.0,15.0,-3.0,19
2024,5,Chinese Grand Prix,OCO,13.0,12.0,13.0,12.0,1.0,19
2024,5,Chinese Grand Prix,NOR,4.0,4.0,4.0,4.0,0.0,19
2024,5,Chinese Grand Prix,HAM,18.0,19.0,18.0,19.0,-1.0,19
2024,5,Chinese Grand Prix,SAI,7.0,9.0,7.0,9.0,-2.0,19
2024,5,Chinese Grand Prix,RUS,8.0,6.0,8.0,6.0,2.0,19
2024,5,Chinese Grand Prix,BOT,10.0,11.0,10.0,11.0,-1.0,19
2024,5,Chinese Grand Prix,PIA,5.0,5.0,5.0,5.0,0.0,19
2024,6,Miami Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,20
2024,6,Miami Grand Prix,GAS,12.0,13.0,12.0,13.0,-1.0,20
2024,6,Miami Grand Prix,PER,4.0,5.0,4.0,5.0,-1.0,20
2024,6,Miami Grand Prix,ALO,15.0,12.0,15.0,12.0,3.0,20
2024,6,Miami Grand Prix,LEC,2.0,2.0,2.0,2.0,0.0,20
2024,6,Miami Grand Prix,STR,11.0,11.0,11.0,11.0,0.0,20
2024,6,Miami Grand Prix,SAR,17.0,16.0,17.0,16.0,1.0,20
2024,6,Miami Grand Prix,MAG,18.0,17.0,18.0,17.0,1.0,20
2024,6,Miami Grand Prix,TSU,10.0,9.0,10.0,9.0,1.0,20
2024,6,Miami Grand Prix,ALB,14.0,15.0,14.0,15.0,-1.0,20
2024,6,Miami Grand Prix,ZHO,19.0,18.0,19.0,18.0,1.0,20
2024,6,Miami Grand Prix,HUL,9.0,8.0,9.0,8.0,1.0,20
2024,6,Miami Grand Prix,RIC,20.0,20.0,20.0,20.0,0.0,20
2024,6,Miami Grand Prix,OCO,13.0,14.0,13.0,14.0,-1.0,20
2024,6,Miami Grand Prix,NOR,5.0,6.0,5.0,6.0,-1.0,20
2024,6,Miami Grand Prix,HAM,8.0,7.0,8.0,7.0,1.0,20
2024,6,Miami Grand Prix,SAI,3.0,4.0,3.0,4.0,-1.0,20
2024,6,Miami Grand Prix,RUS,7.0,10.0,7.0,10.0,-3.0,20
2024,6,Miami Grand Prix,BOT,16.0,19.0,16.0,19.0,-3.0,20
2024,6,Miami Grand Prix,PIA,6.0,3.0,6.0,3.0,3.0,20
2024,7,Emilia Romagna Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,19
2024,7,Emilia Romagna Grand Prix,NOR,2.0,2.0,2.0,2.0,0.0,19
2024,7,Emilia Romagna Grand Prix,LEC,3.0,3.0,3.0,3.0,0.0,19
2024,7,Emilia Romagna Grand Prix,PIA,5.0,5.0,5.0,5.0,0.0,19
2024,7,Emilia Romagna Grand Prix,SAI,4.0,4.0,4.0,4.0,0.0,19
2024,7,Emilia Romagna Grand Prix,HAM,8.0,7.0,8.0,7.0,1.0,19
2024,7,Emilia Romagna Grand Prix,RUS,6.0,6.0,6.0,6.0,0.0,19
2024,7,Emilia Romagna Grand Prix,PER,11.0,10.0,11.0,10.0,1.0,19
2024,7,Emilia Romagna Grand Prix,STR,13.0,13.0,13.0,13.0,0.0,19
2024,7,Emilia Romagna Grand Prix,TSU,7.0,9.0,7.0,9.0,-2.0,19
2024,7,Emilia Romagna Grand Prix,HUL,10.0,8.0,10.0,8.0,2.0,19
2024,7,Emilia Romagna Grand Prix,MAG,18.0,16.0,18.0,16.0,2.0,19
2024,7,Emilia Romagna Grand Prix,RIC,9.0,11.0,9.0,11.0,-2.0,19
2024,7,Emilia Romagna Grand Prix,OCO,12.0,12.0,12.0,12.0,0.0,19
2024,7,Emilia Romagna Grand Prix,ZHO,17.0,18.0,17.0,18.0,-1.0,19
2024,7,Emilia Romagna Grand Prix,GAS,15.0,15.0,15.0,15.0,0.0,19
2024,7,Emilia Romagna Grand Prix,SAR,19.0,19.0,19.0,19.0,0.0,19
2024,7,Emilia Romagna Grand Prix,BOT,16.0,17.0,16.0,17.0,-1.0,19
2024,7,Emilia Romagna Grand Prix,ALB,14.0,14.0,14.0,14.0,0.0,19
2024,9,Canadian Grand Prix,VER,2.0,2.0,2.0,2.0,0.0,18
2024,9,Canadian Grand Prix,GAS,15.0,18.0,15.0,18.0,-3.0,18
2024,9,Canadian Grand Prix,PER,16.0,17.0,16.0,17.0,-1.0,18
2024,9,Canadian Grand Prix,ALO,6.0,5.0,6.0,5.0,1.0,18
2024,9,Canadian Grand Prix,LEC,11.0,10.0,11.0,10.0,1.0,18
2024,9,Canadian Grand Prix,STR,9.0,9.0,9.0,9.0,0.0,18
2024,9,Canadian Grand Prix,SAR,13.0,15.0,13.0,15.0,-2.0,18
2024,9,Canadian Grand Prix,MAG,14.0,8.0,14.0,8.0,6.0,18
2024,9,Canadian Grand Prix,TSU,8.0,11.0,8.0,11.0,-3.0,18
2024,9,Canadian Grand Prix,ALB,10.0,12.0,10.0,12.0,-2.0,18
2024,9,Canadian Grand Prix,HUL,17.0,13.0,17.0,13.0,4.0,18
2024,9,Canadian Grand Prix,RIC,5.0,7.0,5.0,7.0,-2.0,18
2024,9,Canadian Grand Prix,OCO,18.0,16.0,18.0,16.0,2.0,18
2024,9,Canadian Grand Prix,NOR,3.0,3.0,3.0,3.0,0.0,18
2024,9,Canadian Grand Prix,HAM,7.0,6.0,7.0,6.0,1.0,18
2024,9,Canadian Grand Prix,SAI,12.0,14.0,12.0,14.0,-2.0,18
2024,9,Canadian Grand Prix,RUS,1.0,1.0,1.0,1.0,0.0,18
2024,9,Canadian Grand Prix,PIA,4.0,4.0,4.0,4.0,0.0,18
2024,10,Spanish Grand Prix,VER,2.0,2.0,2.0,2.0,0.0,19
2024,10,Spanish Grand Prix,NOR,1.0,3.0,1.0,3.0,-2.0,19
2024,10,Spanish Grand Prix,HAM,3.0,4.0,3.0,4.0,-1.0,19
2024,10,Spanish Grand Prix,RUS,4.0,1.0,4.0,1.0,3.0,19
2024,10,Spanish Grand Prix,LEC,5.0,5.0,5.0,5.0,0.0,19
2024,10,Spanish Grand Prix,SAI,6.0,6.0,6.0,6.0,0.0,19
2024,10,Spanish Grand Prix,PIA,9.0,8.0,9.0,8.0,1.0,19
2024,10,Spanish Grand Prix,PER,11.0,11.0,11.0,11.0,0.0,19
2024,10,Spanish Grand Prix,GAS,7.0,7.0,7.0,7.0,0.0,19
2024,10,Spanish Grand Prix,OCO,8.0,9.0,8.0,9.0,-1.0,19
2024,10,Spanish Grand Prix,HUL,13.0,10.0,13.0,10.0,3.0,19
2024,10,Spanish Grand Prix,ALO,10.0,12.0,10.0,12.0,-2.0,19
2024,10,Spanish Grand Prix,ZHO,15.0,17.0,15.0,17.0,-2.0,19
2024,10,Spanish Grand Prix,STR,14.0,13.0,14.0,13.0,1.0,19
2024,10,Spanish Grand Prix,RIC,18.0,19.0,18.0,19.0,-1.0,19
2024,10,Spanish Grand Prix,BOT,12.0,14.0,12.0,14.0,-2.0,19
2024,10,Spanish Grand Prix,MAG,16.0,16.0,16.0,16.0,0.0,19
2024,10,Spanish Grand Prix,TSU,17.0,15.0,17.0,15.0,2.0,19
2024,10,Spanish Grand Prix,SAR,19.0,18.0,19.0,18.0,1.0,19
2024,11,Austrian Grand Prix,RUS,3.0,3.0,3.0,3.0,0.0,17
2024,11,Austrian Grand Prix,PIA,7.0,7.0,6.0,7.0,-1.0,17
2024,11,Austrian Grand Prix,SAI,4.0,5.0,4.0,5.0,-1.0,17
2024,11,Austrian Grand Prix,HAM,5.0,4.0,5.0,4.0,1.0,17
2024,11,Austrian Grand Prix,VER,1.0,1.0,1.0,1.0,0.0,17
2024,11,Austrian Grand Prix,HUL,9.0,9.0,8.0,9.0,-1.0,17
2024,11,Austrian Grand Prix,PER,8.0,6.0,7.0,6.0,1.0,17
2024,11,Austrian Grand Prix,MAG,12.0,10.0,11.0,10.0,1.0,17
2024,11,Austrian Grand Prix,RIC,11.0,12.0,10.0,12.0,-2.0,17
2024,11,Austrian Grand Prix,GAS,13.0,11.0,12.0,11.0,1.0,17
2024,11,Austrian Grand Prix,OCO,10.0,8.0,9.0,8.0,1.0,17
2024,11,Austrian Grand Prix,STR,17.0,17.0,16.0,17.0,-1.0,17
2024,11,Austrian Grand Prix,TSU,14.0,14.0,13.0,14.0,-1.0,17
2024,11,Austrian Grand Prix,ALB,16.0,15.0,15.0,15.0,0.0,17
2024,11,Austrian Grand Prix,BOT,18.0,16.0,17.0,16.0,1.0,17
2024,11,Austrian Grand Prix,ALO,15.0,13.0,14.0,13.0,1.0,17
2024,11,Austrian Grand Prix,NOR,2.0,2.0,2.0,2.0,0.0,17
2024,12,British Grand Prix,HAM,2.0,2.0,2.0,2.0,0.0,18
2024,12,British Grand Prix,VER,4.0,3.0,4.0,3.0,1.0,18
2024,12,British Grand Prix,NOR,3.0,4.0,3.0,4.0,-1.0,18
2024,12,British Grand Prix,PIA,5.0,5.0,5.0,5.0,0.0,18
2024,12,British Grand Prix,SAI,7.0,6.0,7.0,6.0,1.0,18
2024,12,British Grand Prix,HUL,6.0,9.0,6.0,9.0,-3.0,18
2024,12,British Grand Prix,STR,8.0,7.0,8.0,7.0,1.0,18
2024,12,British Grand Prix,ALO,10.0,10.0,10.0,10.0,0.0,18
2024,12,British Grand Prix,ALB,9.0,12.0,9.0,12.0,-3.0,18
2024,12,British Grand Prix,TSU,13.0,11.0,13.0,11.0,2.0,18
2024,12,British Grand Prix,SAR,12.0,13.0,12.0,13.0,-1.0,18
2024,12,British Grand Prix,MAG,17.0,17.0,17.0,17.0,0.0,18
2024,12,British Grand Prix,RIC,15.0,15.0,15.0,15.0,0.0,18
2024,12,British Grand Prix,LEC,11.0,8.0,11.0,8.0,3.0,18
2024,12,British Grand Prix,BOT,16.0,18.0,16.0,18.0,-2.0,18
2024,12,British Grand Prix,OCO,18.0,16.0,18.0,16.0,2.0,18
2024,12,British Grand Prix,ZHO,14.0,14.0,14.0,14.0,0.0,18
2024,12,British Grand Prix,RUS,1.0,1.0,1.0,1.0,0.0,18
2024,13,Hungarian Grand Prix,PIA,2.0,1.0,2.0,1.0,1.0,19
2024,13,Hungarian Grand Prix,NOR,1.0,3.0,1.0,3.0,-2.0,19
2024,13,Hungarian Grand Prix,HAM,5.0,4.0,5.0,4.0,1.0,19
2024,13,Hungarian Grand Prix,LEC,6.0,5.0,6.0,5.0,1.0,19
2024,13,Hungarian Grand Prix,VER,3.0,2.0,3.0,2.0,1.0,19
2024,13,Hungarian Grand Prix,SAI,4.0,7.0,4.0,7.0,-3.0,19
2024,13,Hungarian Grand Prix,PER,16.0,17.0,16.0,17.0,-1.0,19
2024,13,Hungarian Grand Prix,RUS,17.0,16.0,17.0,16.0,1.0,19
2024,13,Hungarian Grand Prix,TSU,10.0,12.0,10.0,12.0,-2.0,19
2024,13,Hungarian Grand Prix,STR,8.0,8.0,8.0,8.0,0.0,19
2024,13,Hungarian Grand Prix,ALO,7.0,6.0,7.0,6.0,1.0,19
2024,13,Hungarian Grand Prix,RIC,9.0,11.0,9.0,11.0,-2.0,19
2024,13,Hungarian Grand Prix,HUL,11.0,14.0,11.0,14.0,-3.0,19
2024,13,Hungarian Grand Prix,ALB,13.0,9.0,13.0,9.0,4.0,19
2024,13,Hungarian Grand Prix,MAG,15.0,10.0,15.0,10.0,5.0,19
2024,13,Hungarian Grand Prix,BOT,12.0,13.0,12.0,13.0,-1.0,19
2024,13,Hungarian Grand Prix,SAR,14.0,18.0,14.0,18.0,-4.0,19
2024,13,Hungarian Grand Prix,OCO,19.0,15.0,19.0,15.0,4.0,19
2024,13,Hungarian Grand Prix,ZHO,18.0,19.0,18.0,19.0,-1.0,19
2024,14,Belgian Grand Prix,HAM,3.0,2.0,3.0,2.0,1.0,20
2024,14,Belgian Grand Prix,PIA,5.0,4.0,5.0,4.0,1.0,20
2024,14,Belgian Grand Prix,LEC,1.0,1.0,1.0,1.0,0.0,20
2024,14,Belgian Grand Prix,VER,11.0,9.0,11.0,9.0,2.0,20
2024,14,Belgian Grand Prix,NOR,4.0,7.0,4.0,7.0,-3.0,20
2024,14,Belgian Grand Prix,SAI,7.0,6.0,7.0,6.0,1.0,20
2024,14,Belgian Grand Prix,PER,2.0,3.0,2.0,3.0,-1.0,20
2024,14,Belgian Grand Prix,ALO,8.0,8.0,8.0,8.0,0.0,20
2024,14,Belgian Grand Prix,OCO,9.0,11.0,9.0,11.0,-2.0,20
2024,14,Belgian Grand Prix,RIC,13.0,14.0,13.0,14.0,-1.0,20
2024,14,Belgian Grand Prix,STR,15.0,15.0,15.0,15.0,0.0,20
2024,14,Belgian Grand Prix,ALB,10.0,10.0,10.0,10.0,0.0,20
2024,14,Belgian Grand Prix,GAS,12.0,12.0,12.0,12.0,0.0,20
2024,14,Belgian Grand Prix,MAG,17.0,17.0,17.0,17.0,0.0,20
2024,14,Belgian Grand Prix,BOT,14.0,13.0,14.0,13.0,1.0,20
2024,14,Belgian Grand Prix,TSU,20.0,19.0,20.0,19.0,1.0,20
2024,14,Belgian Grand Prix,SAR,18.0,20.0,18.0,20.0,-2.0,20
2024,14,Belgian Grand Prix,HUL,16.0,16.0,16.0,16.0,0.0,20
2024,14,Belgian Grand Prix,ZHO,19.0,18.0,19.0,18.0,1.0,20
2024,14,Belgian Grand Prix,RUS,6.0,5.0,6.0,5.0,1.0,20
2024,15,Dutch Grand Prix,NOR,1.0,2.0,1.0,2.0,-1.0,19
2024,15,Dutch Grand Prix,VER,2.0,1.0,2.0,1.0,1.0,19
2024,15,Dutch Grand Prix,LEC,6.0,5.0,6.0,5.0,1.0,19
2024,15,Dutch Grand Prix,PIA,3.0,4.0,3.0,4.0,-1.0,19
2024,15,Dutch Grand Prix,SAI,10.0,9.0,10.0,9.0,1.0,19
2024,15,Dutch Grand Prix,PER,5.0,6.0,5.0,6.0,-1.0,19
2024,15,Dutch Grand Prix,RUS,4.0,3.0,4.0,3.0,1.0,19
2024,15,Dutch Grand Prix,HAM,14.0,13.0,14.0,13.0,1.0,19
2024,15,Dutch Grand Prix,GAS,9.0,7.0,9.0,7.0,2.0,19
2024,15,Dutch Grand Prix,ALO,7.0,8.0,7.0,8.0,-1.0,19
2024,15,Dutch Grand Prix,HUL,12.0,11.0,12.0,11.0,1.0,19
2024,15,Dutch Grand Prix,RIC,13.0,15.0,13.0,15.0,-2.0,19
2024,15,Dutch Grand Prix,STR,8.0,10.0,8.0,10.0,-2.0,19
2024,15,Dutch Grand Prix,ALB,19.0,17.0,19.0,17.0,2.0,19
2024,15,Dutch Grand Prix,OCO,15.0,16.0,15.0,16.0,-1.0,19
2024,15,Dutch Grand Prix,SAR,18.0,18.0,18.0,18.0,0.0,19
2024,15,Dutch Grand Prix,TSU,11.0,12.0,11.0,12.0,-1.0,19
2024,15,Dutch Grand Prix,BOT,16.0,14.0,16.0,14.0,2.0,19
2024,15,Dutch Grand Prix,ZHO,17.0,19.0,17.0,19.0,-2.0,19
2024,16,Italian Grand Prix,LEC,4.0,2.0,4.0,2.0,2.0,20
2024,16,Italian Grand Prix,PIA,2.0,1.0,2.0,1.0,1.0,20
2024,16,Italian Grand Prix,NOR,1.0,3.0,1.0,3.0,-2.0,20
2024,16,Italian Grand Prix,SAI,5.0,4.0,5.0,4.0,1.0,20
2024,16,Italian Grand Prix,HAM,6.0,5.0,6.0,5.0,1.0,20
2024,16,Italian Grand Prix,VER,7.0,6.0,7.0,6.0,1.0,20
2024,16,Italian Grand Prix,RUS,3.0,7.0,3.0,7.0,-4.0,20
2024,16,Italian Grand Prix,PER,8.0,8.0,8.0,8.0,0.0,20
2024,16,Italian Grand Prix,ALB,9.0,9.0,9.0,9.0,0.0,20
2024,16,Italian Grand Prix,MAG,13.0,12.0,13.0,12.0,1.0,20
2024,16,Italian Grand Prix,ALO,11.0,10.0,11.0,10.0,1.0,20
2024,16,Italian Grand Prix,COL,18.0,18.0,18.0,18.0,0.0,20
2024,16,Italian Grand Prix,RIC,12.0,11.0,12.0,11.0,1.0,20
2024,16,Italian Grand Prix,OCO,15.0,15.0,15.0,15.0,0.0,20
2024,16,Italian Grand Prix,GAS,14.0,13.0,14.0,13.0,1.0,20
2024,16,Italian Grand Prix,BOT,19.0,19.0,19.0,19.0,0.0,20
2024,16,Italian Grand Prix,HUL,10.0,16.0,10.0,16.0,-6.0,20
2024,16,Italian Grand Prix,ZHO,20.0,20.0,20.0,20.0,0.0,20
2024,16,Italian Grand Prix,STR,17.0,17.0,17.0,17.0,0.0,20
2024,16,Italian Grand Prix,TSU,16.0,14.0,16.0,14.0,2.0,20
2024,17,Azerbaijan Grand Prix,VER,6.0,5.0,6.0,5.0,1.0,17
2024,17,Azerbaijan Grand Prix,GAS,18.0,15.0,17.0,15.0,2.0,17
2024,17,Azerbaijan Grand Prix,PER,4.0,3.0,4.0,3.0,1.0,17
2024,17,Azerbaijan Grand Prix,ALO,7.0,7.0,7.0,7.0,0.0,17
2024,17,Azerbaijan Grand Prix,LEC,1.0,1.0,1.0,1.0,0.0,17
2024,17,Azerbaijan Grand Prix,TSU,11.0,11.0,11.0,11.0,0.0,17
2024,17,Azerbaijan Grand Prix,ALB,9.0,9.0,9.0,9.0,0.0,17
2024,17,Azerbaijan Grand Prix,ZHO,17.0,18.0,16.0,17.0,-1.0,17
2024,17,Azerbaijan Grand Prix,HUL,12.0,13.0,12.0,13.0,-1.0,17
2024,17,Azerbaijan Grand Prix,RIC,14.0,14.0,13.0,14.0,-1.0,17
2024,17,Azerbaijan Grand Prix,NOR,15.0,12.0,14.0,12.0,2.0,17
2024,17,Azerbaijan Grand Prix,COL,8.0,8.0,8.0,8.0,0.0,17
2024,17,Azerbaijan Grand Prix,BEA,10.0,10.0,10.0,10.0,0.0,17
2024,17,Azerbaijan Grand Prix,SAI,3.0,4.0,3.0,4.0,-1.0,17
2024,17,Azerbaijan Grand Prix,RUS,5.0,6.0,5.0,6.0,-1.0,17
2024,17,Azerbaijan Grand Prix,BOT,16.0,16.0,15.0,16.0,-1.0,17
2024,17,Azerbaijan Grand Prix,PIA,2.0,2.0,2.0,2.0,0.0,17
2024,18,Singapore Grand Prix,NOR,1.0,1.0,1.0,1.0,0.0,20
2024,18,Singapore Grand Prix,VER,2.0,2.0,2.0,2.0,0.0,20
2024,18,Singapore Grand Prix,PIA,5.0,5.0,5.0,5.0,0.0,20
2024,18,Singapore Grand Prix,RUS,4.0,4.0,4.0,4.0,0.0,20
2024,18,Singapore Grand Prix,LEC,9.0,8.0,9.0,8.0,1.0,20
2024,18,Singapore Grand Prix,HAM,3.0,3.0,3.0,3.0,0.0,20
2024,18,Singapore Grand Prix,SAI,10.0,12.0,10.0,12.0,-2.0,20
2024,18,Singapore Grand Prix,ALO,7.0,7.0,7.0,7.0,0.0,20
2024,18,Singapore Grand Prix,HUL,6.0,6.0,6.0,6.0,0.0,20
2024,18,Singapore Grand Prix,PER,13.0,10.0,13.0,10.0,3.0,20
2024,18,Singapore Grand Prix,COL,12.0,9.0,12.0,9.0,3.0,20
2024,18,Singapore Grand Prix,TSU,8.0,11.0,8.0,11.0,-3.0,20
2024,18,Singapore Grand Prix,OCO,15.0,13.0,15.0,13.0,2.0,20
2024,18,Singapore Grand Prix,STR,17.0,18.0,17.0,18.0,-1.0,20
2024,18,Singapore Grand Prix,ZHO,20.0,20.0,20.0,20.0,0.0,20
2024,18,Singapore Grand Prix,BOT,19.0,19.0,19.0,19.0,0.0,20
2024,18,Singapore Grand Prix,GAS,18.0,17.0,18.0,17.0,1.0,20
2024,18,Singapore Grand Prix,RIC,16.0,16.0,16.0,16.0,0.0,20
2024,18,Singapore Grand Prix,MAG,14.0,14.0,14.0,14.0,0.0,20
2024,18,Singapore Grand Prix,ALB,11.0,15.0,11.0,15.0,-4.0,20
2024,19,United States Grand Prix,VER,2.0,2.0,2.0,2.0,0.0,19
2024,19,United States Grand Prix,GAS,6.0,6.0,6.0,6.0,0.0,19
2024,19,United States Grand Prix,PER,9.0,9.0,9.0,9.0,0.0,19
2024,19,United States Grand Prix,ALO,7.0,10.0,7.0,10.0,-3.0,19
2024,19,United States Grand Prix,LEC,4.0,1.0,4.0,1.0,3.0,19
2024,19,United States Grand Prix,STR,13.0,13.0,13.0,13.0,0.0,19
2024,19,United States Grand Prix,MAG,8.0,7.0,8.0,7.0,1.0,19
2024,19,United States Grand Prix,TSU,10.0,8.0,10.0,8.0,2.0,19
2024,19,United States Grand Prix,ALB,14.0,18.0,14.0,18.0,-4.0,19
2024,19,United States Grand Prix,ZHO,18.0,15.0,18.0,15.0,3.0,19
2024,19,United States Grand Prix,HUL,11.0,11.0,11.0,11.0,0.0,19
2024,19,United States Grand Prix,LAW,19.0,14.0,19.0,14.0,5.0,19
2024,19,United States Grand Prix,OCO,12.0,20.0,12.0,19.0,-7.0,19
2024,19,United States Grand Prix,NOR,1.0,4.0,1.0,4.0,-3.0,19
2024,19,United States Grand Prix,COL,15.0,16.0,15.0,16.0,-1.0,19
2024,19,United States Grand Prix,HAM,17.0,12.0,17.0,12.0,5.0,19
2024,19,United States Grand Prix,SAI,3.0,3.0,3.0,3.0,0.0,19
2024,19,United States Grand Prix,BOT,16.0,17.0,16.0,17.0,-1.0,19
2024,19,United States Grand Prix,PIA,5.0,5.0,5.0,5.0,0.0,19
2024,21,São Paulo Grand Prix,VER,17.0,11.0,15.0,11.0,4.0,17
2024,21,São Paulo Grand Prix,GAS,13.0,9.0,11.0,9.0,2.0,17
2024,21,São Paulo Grand Prix,PER,12.0,18.0,10.0,17.0,-7.0,17
2024,21,São Paulo Grand Prix,ALO,9.0,8.0,8.0,8.0,0.0,17
2024,21,São Paulo Grand Prix,LEC,6.0,5.0,6.0,5.0,1.0,17
2024,21,São Paulo Grand Prix,TSU,3.0,3.0,3.0,3.0,0.0,17
2024,21,São Paulo Grand Prix,ZHO,19.0,16.0,17.0,16.0,1.0,17
2024,21,São Paulo Grand Prix,HUL,18.0,14.0,16.0,14.0,2.0,17
2024,21,São Paulo Grand Prix,LAW,5.0,6.0,5.0,6.0,-1.0,17
2024,21,São Paulo Grand Prix,OCO,4.0,4.0,4.0,4.0,0.0,17
2024,21,São Paulo Grand Prix,NOR,1.0,2.0,1.0,2.0,-1.0,17
2024,21,São Paulo Grand Prix,COL,16.0,12.0,14.0,12.0,2.0,17
2024,21,São Paulo Grand Prix,HAM,14.0,10.0,12.0,10.0,2.0,17
2024,21,São Paulo Grand Prix,BEA,15.0,13.0,13.0,13.0,0.0,17
2024,21,São Paulo Grand Prix,RUS,2.0,1.0,2.0,1.0,1.0,17
2024,21,São Paulo Grand Prix,BOT,11.0,15.0,9.0,15.0,-6.0,17
2024,21,São Paulo Grand Prix,PIA,8.0,7.0,7.0,7.0,0.0,17
2024,22,Las Vegas Grand Prix,RUS,1.0,1.0,1.0,1.0,0.0,19
2024,22,Las Vegas Grand Prix,HAM,10.0,10.0,10.0,10.0,0.0,19
2024,22,Las Vegas Grand Prix,SAI,2.0,3.0,2.0,3.0,-1.0,19
2024,22,Las Vegas Grand Prix,LEC,4.0,2.0,4.0,2.0,2.0,19
2024,22,Las Vegas Grand Prix,VER,5.0,5.0,5.0,5.0,0.0,19
2024,22,Las Vegas Grand Prix,NOR,6.0,6.0,6.0,6.0,0.0,19
2024,22,Las Vegas Grand Prix,PIA,8.0,8.0,8.0,8.0,0.0,19
2024,22,Las Vegas Grand Prix,HUL,9.0,9.0,9.0,9.0,0.0,19
2024,22,Las Vegas Grand Prix,TSU,7.0,7.0,7.0,7.0,0.0,19
2024,22,Las Vegas Grand Prix,PER,15.0,17.0,15.0,17.0,-2.0,19
2024,22,Las Vegas Grand Prix,ALO,16.0,15.0,16.0,15.0,1.0,19
2024,22,Las Vegas Grand Prix,MAG,12.0,14.0,12.0,14.0,-2.0,19
2024,22,Las Vegas Grand Prix,ZHO,13.0,12.0,13.0,12.0,1.0,19
2024,22,Las Vegas Grand Prix,STR,18.0,18.0,18.0,18.0,0.0,19
2024,22,Las Vegas Grand Prix,LAW,14.0,13.0,14.0,13.0,1.0,19
2024,22,Las Vegas Grand Prix,OCO,11.0,11.0,11.0,11.0,0.0,19
2024,22,Las Vegas Grand Prix,BOT,19.0,19.0,19.0,19.0,0.0,19
2024,22,Las Vegas Grand Prix,ALB,17.0,16.0,17.0,16.0,1.0,19
2024,22,Las Vegas Grand Prix,GAS,3.0,4.0,3.0,4.0,-1.0,19
2024,24,Abu Dhabi Grand Prix,VER,4.0,11.0,4.0,11.0,-7.0,19
2024,24,Abu Dhabi Grand Prix,GAS,5.0,3.0,5.0,3.0,2.0,19
2024,24,Abu Dhabi Grand Prix,ALO,8.0,6.0,8.0,6.0,2.0,19
2024,24,Abu Dhabi Grand Prix,LEC,19.0,8.0,18.0,8.0,10.0,19
2024,24,Abu Dhabi Grand Prix,STR,13.0,9.0,12.0,9.0,3.0,19
2024,24,Abu Dhabi Grand Prix,MAG,14.0,7.0,13.0,7.0,6.0,19
2024,24,Abu Dhabi Grand Prix,TSU,11.0,17.0,10.0,17.0,-7.0,19
2024,24,Abu Dhabi Grand Prix,ALB,18.0,15.0,17.0,15.0,2.0,19
2024,24,Abu Dhabi Grand Prix,ZHO,15.0,14.0,14.0,14.0,0.0,19
2024,24,Abu Dhabi Grand Prix,HUL,7.0,5.0,7.0,5.0,2.0,19
2024,24,Abu Dhabi Grand Prix,LAW,12.0,10.0,11.0,10.0,1.0,19
2024,24,Abu Dhabi Grand Prix,NOR,1.0,1.0,1.0,1.0,0.0,19
2024,24,Abu Dhabi Grand Prix,COL,20.0,18.0,19.0,18.0,1.0,19
2024,24,Abu Dhabi Grand Prix,HAM,16.0,12.0,15.0,12.0,3.0,19
2024,24,Abu Dhabi Grand Prix,SAI,3.0,2.0,3.0,2.0,1.0,19
2024,24,Abu Dhabi Grand Prix,DOO,17.0,16.0,16.0,16.0,0.0,19
2024,24,Abu Dhabi Grand Prix,RUS,6.0,4.0,6.0,4.0,2.0,19
2024,24,Abu Dhabi Grand Prix,BOT,9.0,13.0,9.0,13.0,-4.0,19
2024,24,Abu Dhabi Grand Prix,PIA,2.0,19.0,2.0,19.0,-17.0,19
2025,2,Chinese Grand Prix,PIA,1.0,1.0,1.0,1.0,0.0,18
2025,2,Chinese Grand Prix,NOR,3.0,2.0,3.0,2.0,1.0,18
2025,2,Chinese Grand Prix,RUS,2.0,3.0,2.0,3.0,-1.0,18
2025,2,Chinese Grand Prix,VER,4.0,6.0,4.0,6.0,-2.0,18
